5.147366598248481750e-02,-2.074104696512222290e-01,-1.109369173645973206e-01,-8.719994872808456421e-02,-6.730549782514572144e-02,-4.867924377322196960e-02,-3.070501983165740967e-02,-1.308003533631563187e-02,3.924981690943241119e-03,2.061284333467483521e-02,3.753791004419326782e-02,5.515589192509651184e-02,7.293839007616043091e-02,8.745818585157394409e-02,1.038248240947723389e-01,1.229737102985382080e-01,1.410269588232040405e-01,1.604618281126022339e-01,1.807942241430282593e-01,2.051569521427154541e-01,5.637249350547790527e-02
8.888257294893264771e-02,1.231782697141170502e-02,4.979125037789344788e-02,2.464754506945610046e-02,2.505799056962132454e-03,-1.859641075134277344e-02,-3.776711598038673401e-02,-5.939265340566635132e-02,-8.421383798122406006e-02,-1.058086231350898743e-01,-1.226810738444328308e-01,-1.417688876390457153e-01,-1.578801274299621582e-01,-1.659741997718811035e-01,-1.742646098136901855e-01,-1.902940869331359863e-01,-2.107840329408645630e-01,-2.266204208135604858e-01,-2.351277619600296021e-01,-2.436329871416091919e-01,1.647950112819671631e-01
4.050971195101737976e-02,-1.816206276416778564e-01,1.254312694072723389e-02,-2.408912405371665955e-02,-6.929820030927658081e-02,-1.088904365897178650e-01,-1.336638033390045166e-01,-1.547685414552688599e-01,-1.850094348192214966e-01,-2.273087799549102783e-01,-2.625994086265563965e-01,-2.828092873096466064e-01,-2.857638895511627197e-01,-2.628414332866668701e-01,-2.454090267419815063e-01,-2.618690729141235352e-01,-2.988969087600708008e-01,-3.301806151866912842e-01,-3.506778180599212646e-01,-3.856033086776733398e-01,3.586152568459510803e-02
-4.827307462692260742e-01,3.604731261730194092e-01,-3.578738123178482056e-02,-4.531374201178550720e-02,-3.998005762696266174e-02,-4.179281368851661682e-02,-5.496512725949287415e-02,-5.476765334606170654e-02,-1.679484173655509949e-02,5.071406811475753784e-02,1.097156777977943420e-01,1.278196275234222412e-01,9.474737197160720825e-02,6.650418508797883987e-03,-7.901626080274581909e-02,-1.201905012130737305e-01,-1.377556025981903076e-01,-1.907565891742706299e-01,-2.940745055675506592e-01,-4.006349146366119385e-01,-3.906216472387313843e-03
6.316503882408142090e-02,2.645864486694335938e-01,1.578897684812545776e-01,1.358969062566757202e-01,1.152540519833564758e-01,9.724227339029312134e-02,8.056989312171936035e-02,6.048109754920005798e-02,4.370553418993949890e-02,2.914092317223548889e-02,1.197455357760190964e-02,-4.647010937333106995e-03,-2.173305116593837738e-02,-3.663372248411178589e-02,-5.289333686232566833e-02,-7.079681009054183960e-02,-9.125375747680664062e-02,-1.100865676999092102e-01,-1.298174858093261719e-01,-1.541263908147811890e-01,1.039057038724422455e-02
1.243667453527450562e-01,2.401388883590698242e-01,1.707912683486938477e-01,1.345529854297637939e-01,1.013281196355819702e-01,7.102788984775543213e-02,4.249174147844314575e-02,1.565797068178653717e-02,-1.053425204008817673e-02,-3.702680021524429321e-02,-6.356827914714813232e-02,-8.956885337829589844e-02,-1.130901202559471130e-01,-1.336807608604431152e-01,-1.529562324285507202e-01,-1.723816096782684326e-01,-1.908329129219055176e-01,-2.067878842353820801e-01,-2.215040326118469238e-01,-2.362362593412399292e-01,1.153408139944076538e-01
-1.195650640875101089e-02,-4.523594975471496582e-01,-3.256250321865081787e-01,-3.275540769100189209e-01,-3.389584422111511230e-01,-3.470864593982696533e-01,-3.455182015895843506e-01,-3.444197475910186768e-01,-3.582139611244201660e-01,-3.858160376548767090e-01,-4.004569351673126221e-01,-4.005005657672882080e-01,-3.891668021678924561e-01,-3.618094027042388916e-01,-3.516040742397308350e-01,-3.893967270851135254e-01,-4.502356350421905518e-01,-4.998071193695068359e-01,-5.290597677230834961e-01,-5.680736899375915527e-01,4.757005348801612854e-02
-4.914939999580383301e-01,3.570007085800170898e-01,-3.833472728729248047e-02,-4.738316684961318970e-02,-4.371910914778709412e-02,-4.434088245034217834e-02,-5.899556353688240051e-02,-5.756091699004173279e-02,-1.937863044440746307e-02,4.838620126247406006e-02,1.075658872723579407e-01,1.252027601003646851e-01,9.191091358661651611e-02,3.446635557338595390e-03,-8.318345993757247925e-02,-1.243982017040252686e-01,-1.415349245071411133e-01,-1.934659630060195923e-01,-2.975070774555206299e-01,-4.046470522880554199e-01,-5.428545176982879639e-03
7.090975344181060791e-02,2.704956233501434326e-01,1.621160954236984253e-01,1.391885578632354736e-01,1.182449087500572205e-01,9.950257837772369385e-02,8.001714199781417847e-02,6.133728846907615662e-02,4.417792335152626038e-02,2.703570201992988586e-02,9.147518314421176910e-03,-8.958695456385612488e-03,-2.574445493519306183e-02,-4.090032726526260376e-02,-5.800696089863777161e-02,-7.604616135358810425e-02,-9.634755551815032959e-02,-1.163268610835075378e-01,-1.372982710599899292e-01,-1.607434302568435669e-01,1.858933479525148869e-03
1.335542805236400454e-07,-1.569554086700009066e-07,2.938340237790271203e-08,9.876087148086298839e-08,2.401351366643211804e-07,-1.171111350117826078e-07,-1.663418771613578429e-07,-5.654235835095278162e-08,-1.249932513047724569e-08,-1.154265589775604894e-07,-1.331668073589753476e-07,1.656966617247235263e-07,-4.986051038713412709e-08,-4.916392271070435527e-08,-3.265744297209494107e-08,1.110805101234291214e-07,3.208593923886837729e-08,1.574067631793241162e-08,-6.131368479600496357e-08,1.167818766134587349e-07,-1.299559926337678917e-07
-5.272469520568847656e-01,2.751005887985229492e-01,-1.312779784202575684e-01,-1.396628767251968384e-01,-1.298722922801971436e-01,-1.295489370822906494e-01,-1.419949233531951904e-01,-1.386562138795852661e-01,-9.846817702054977417e-02,-2.685871347784996033e-02,3.304913640022277832e-02,5.112009868025779724e-02,1.918488182127475739e-02,-6.458311527967453003e-02,-1.532321572303771973e-01,-1.933557242155075073e-01,-2.109604328870773315e-01,-2.610546052455902100e-01,-3.641739785671234131e-01,-4.710879325866699219e-01,2.465327829122543335e-02
1.836918108165264130e-02,-2.261133193969726562e-01,-1.129720807075500488e-01,-8.629462867975234985e-02,-6.447293609380722046e-02,-4.404598101973533630e-02,-2.289819158613681793e-02,-5.894353962503373623e-04,1.948145590722560883e-02,3.754457086324691772e-02,5.691836029291152954e-02,7.627177983522415161e-02,9.481722116470336914e-02,1.109550520777702332e-01,1.263274252414703369e-01,1.456948518753051758e-01,1.641814559698104858e-01,1.846254318952560425e-01,2.044983804225921631e-01,2.273205965757369995e-01,7.597666978836059570e-02
2.582717686891555786e-02,-2.243090420961380005e-01,-1.148512214422225952e-01,-8.994943648576736450e-02,-6.735625863075256348e-02,-4.691242426633834839e-02,-2.794923074543476105e-02,-7.955428212881088257e-03,1.071208156645298004e-02,2.993435598909854889e-02,4.883666709065437317e-02,6.747680902481079102e-02,8.670302480459213257e-02,1.025542542338371277e-01,1.205897778272628784e-01,1.390954703092575073e-01,1.576128154993057251e-01,1.782418042421340942e-01,1.978294104337692261e-01,2.218302786350250244e-01,7.684574276208877563e-02
-5.076388120651245117e-01,2.469542175531387329e-01,-1.655953228473663330e-01,-1.729583740234375000e-01,-1.623987555503845215e-01,-1.597504615783691406e-01,-1.686140745878219604e-01,-1.648699641227722168e-01,-1.238515004515647888e-01,-5.034310743212699890e-02,9.639386087656021118e-03,3.067622706294059753e-02,-1.220411388203501701e-03,-8.634875714778900146e-02,-1.752660274505615234e-01,-2.177120000123977661e-01,-2.334415465593338013e-01,-2.830853462219238281e-01,-3.900664150714874268e-01,-4.973825216293334961e-01,2.636819146573543549e-02
-3.456521034240722656e-01,-2.212917059659957886e-01,-6.503398418426513672e-01,-6.015571355819702148e-01,-5.224438905715942383e-01,-4.366697371006011963e-01,-3.679271340370178223e-01,-3.038929700851440430e-01,-2.070378810167312622e-01,-7.191959768533706665e-02,2.088384144008159637e-02,5.374014377593994141e-03,-1.115340143442153931e-01,-2.684271633625030518e-01,-3.927503824234008789e-01,-4.142882227897644043e-01,-3.598541915416717529e-01,-3.611020743846893311e-01,-4.565919339656829834e-01,-5.554070472717285156e-01,-3.877744078636169434e-03
-4.969180524349212646e-01,3.456310927867889404e-01,-5.015147849917411804e-02,-6.047842651605606079e-02,-5.497241765260696411e-02,-5.633260682225227356e-02,-6.984993070363998413e-02,-6.827960163354873657e-02,-2.987174689769744873e-02,3.855538740754127502e-02,9.735570102930068970e-02,1.147875115275382996e-01,8.195384591817855835e-02,-2.800560090690851212e-03,-9.033988416194915771e-02,-1.325484365224838257e-01,-1.484000384807586670e-01,-2.006964385509490967e-01,-3.051092028617858887e-01,-4.121106564998626709e-01,2.065062290057539940e-03
